@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {music,little}

@DATA
0.129863,0.016357,2.967544,0.222284,0.209190,0.901284,0.013874,0.235891,-26.534937,2.090875,-0.060148,-0.848675,-0.062540,0.406632,-0.348997,-0.010760,-0.135444,-0.245915,0.063842,-0.287038,-0.197477,0.030302,0.004945,0.019897,0.016932,0.015267,0.008628,0.018211,0.008034,0.012688,0.015713,0.019826,0.011025,0.019942,0.120242,0.021041,0.377848,0.104181,0.050752,0.595052,0.008471,0.219223,2.810356,0.872997,0.616846,0.602500,0.394153,0.375767,0.371670,0.303789,0.251710,0.244940,0.293240,0.269591,0.307962,0.039988,0.005809,0.019641,0.020495,0.019314,0.008693,0.022207,0.012894,0.016516,0.016982,0.021982,0.014620,0.011809,little
0.120766,0.014225,2.963374,0.202539,0.204238,0.779674,0.015651,0.180562,-27.524160,2.295576,-0.358593,-0.743071,-0.060028,0.341518,-0.286422,-0.002518,-0.124450,-0.174723,0.075671,-0.258387,-0.085734,0.029164,0.007168,0.020376,0.012482,0.015735,0.016228,0.014128,0.005995,0.010697,0.023538,0.025833,0.009438,0.020955,0.111587,0.016987,0.375580,0.094180,0.046749,0.567647,0.009213,0.190472,2.175828,0.789473,0.702457,0.532111,0.368759,0.342203,0.318499,0.284564,0.208418,0.282275,0.271031,0.279043,0.241629,0.027453,0.008676,0.018667,0.016286,0.020051,0.023779,0.012650,0.010620,0.013017,0.021596,0.028547,0.012679,0.011144,little
0.133314,0.012281,2.937775,0.215227,0.207347,0.872642,0.015809,0.217303,-27.393168,2.271952,-0.230551,-0.825144,0.071499,0.448239,-0.355841,0.024521,-0.215149,-0.208934,0.073205,-0.315360,-0.052485,0.022644,0.004032,0.022402,0.017229,0.021920,0.013607,0.013067,0.006298,0.011068,0.018618,0.028342,0.007080,0.020656,0.120487,0.016043,0.388979,0.101702,0.053517,0.588649,0.011576,0.220764,2.798042,0.818631,0.617019,0.546344,0.375009,0.380813,0.385726,0.249002,0.300920,0.272337,0.300779,0.259944,0.286667,0.027075,0.004275,0.028827,0.027615,0.025230,0.016598,0.014747,0.010234,0.014860,0.014307,0.032195,0.008058,0.011811,little
0.123432,0.015480,2.970613,0.210566,0.196762,0.756227,0.018236,0.196116,-27.687189,2.409222,-0.045519,-0.959631,0.164536,0.224905,-0.152485,0.070944,-0.239725,-0.127983,0.045176,-0.265125,-0.070189,0.021792,0.005550,0.027493,0.019089,0.021227,0.010021,0.021344,0.005791,0.009963,0.022663,0.017797,0.006923,0.022400,0.111172,0.017560,0.301093,0.108485,0.035581,0.582910,0.015212,0.178821,2.653464,0.808501,0.695130,0.605248,0.320672,0.350244,0.291717,0.241197,0.203911,0.259548,0.292019,0.234712,0.235782,0.030855,0.007009,0.028480,0.026433,0.023693,0.015091,0.025261,0.010365,0.018049,0.023301,0.021389,0.012397,0.010495,little
0.099660,0.012634,2.994242,0.197645,0.203189,0.734588,0.013610,0.171429,-28.214659,2.343484,-0.402673,-0.730775,0.114958,0.204992,-0.254693,0.017578,-0.134696,-0.063305,-0.049791,-0.253426,-0.189878,0.023627,0.009625,0.020675,0.014306,0.014741,0.007943,0.012439,0.007613,0.014018,0.025301,0.032069,0.010665,0.020881,0.073974,0.017204,0.378877,0.074057,0.039553,0.470175,0.009012,0.157951,2.730158,0.661436,0.630688,0.580910,0.324258,0.350205,0.266671,0.207921,0.184096,0.195517,0.248106,0.209542,0.222460,0.029592,0.011070,0.019680,0.018523,0.013719,0.009192,0.013142,0.013319,0.014492,0.013746,0.026033,0.012969,0.009091,little
0.133780,0.018446,3.033117,0.221460,0.198352,1.103521,0.013450,0.243850,-27.173098,1.790883,-0.045854,-0.855527,0.033393,0.302748,-0.446537,-0.024248,-0.132887,-0.349923,0.123071,-0.353488,-0.112231,0.019925,0.008387,0.020619,0.008800,0.016834,0.011179,0.012966,0.004950,0.009693,0.018329,0.031218,0.006428,0.018775,0.071755,0.020769,0.341969,0.066749,0.031591,0.457531,0.008824,0.139073,2.153362,0.724471,0.576851,0.490491,0.377598,0.258959,0.330136,0.211538,0.180058,0.216040,0.197660,0.260945,0.228400,0.020714,0.011078,0.022467,0.005367,0.017086,0.015482,0.013306,0.008558,0.011334,0.013510,0.024603,0.006827,0.008696,little
0.115244,0.023421,2.923871,0.208009,0.203831,0.806751,0.014059,0.194656,-26.379499,2.175008,0.090917,-0.957026,0.027194,0.331696,-0.366993,0.022101,-0.196741,-0.162682,0.068071,-0.333179,-0.044597,0.035871,0.005210,0.019908,0.014554,0.022735,0.015405,0.014080,0.007073,0.009601,0.019101,0.026839,0.008084,0.023731,0.079842,0.029440,0.418515,0.076457,0.044205,0.539536,0.010123,0.162236,3.097760,0.773737,0.590224,0.574512,0.445169,0.405228,0.320634,0.246436,0.266417,0.259052,0.282237,0.275492,0.320700,0.037545,0.006445,0.030048,0.021499,0.023589,0.020095,0.015703,0.012364,0.012774,0.021059,0.028951,0.008798,0.012800,little
0.123244,0.024062,2.849412,0.213701,0.204325,0.926234,0.013177,0.214042,-26.655197,2.003162,-0.474956,-0.804357,0.074213,0.408270,-0.339084,0.029202,-0.219401,-0.171386,0.080813,-0.235906,-0.034817,0.014958,0.004601,0.018968,0.016046,0.016121,0.016319,0.018601,0.011738,0.010953,0.021190,0.025412,0.006541,0.019242,0.089397,0.038059,0.500530,0.078871,0.039054,0.555610,0.007368,0.175860,3.550609,0.809944,0.732343,0.469742,0.375772,0.303434,0.322580,0.296945,0.274495,0.256762,0.293293,0.267738,0.270057,0.014230,0.004823,0.020501,0.024781,0.014407,0.016883,0.023098,0.022417,0.010729,0.020938,0.024776,0.008697,0.010531,little
0.111622,0.017069,2.960182,0.205312,0.192346,0.802644,0.019790,0.202141,-26.861584,2.156171,-0.210378,-0.820928,0.004136,0.293137,-0.306715,-0.029823,-0.216632,-0.249344,-0.005539,-0.337328,-0.084779,0.021322,0.006045,0.028207,0.017304,0.022001,0.015868,0.015610,0.007911,0.009752,0.019484,0.022136,0.005806,0.024249,0.094718,0.022669,0.443787,0.099280,0.043675,0.623070,0.016283,0.194397,2.777497,0.877624,0.808183,0.558947,0.411725,0.396175,0.383610,0.318496,0.296483,0.252364,0.293795,0.375462,0.325339,0.027213,0.007902,0.036713,0.029432,0.032805,0.024828,0.021204,0.014820,0.011517,0.019276,0.027191,0.007840,0.015045,little
0.130726,0.028423,2.842534,0.210994,0.207708,0.797285,0.013810,0.200550,-27.523444,2.594342,-0.919318,-0.571786,0.097564,0.176535,-0.216657,-0.195160,-0.121780,-0.020959,0.016063,-0.214342,-0.099964,0.022941,0.005786,0.012842,0.011203,0.019508,0.013805,0.016262,0.015161,0.014764,0.019029,0.026775,0.009742,0.020209,0.109351,0.045475,0.480442,0.103594,0.043783,0.593184,0.007573,0.210185,3.357424,0.659615,0.766988,0.487982,0.434881,0.272196,0.287837,0.263121,0.197351,0.276688,0.305814,0.298601,0.273005,0.025523,0.007081,0.012304,0.015031,0.023737,0.016368,0.017228,0.022988,0.022724,0.017545,0.024550,0.012143,0.010758,little
0.098192,0.022406,2.942342,0.189618,0.189771,0.753999,0.014394,0.155861,-26.798828,2.322753,-0.760547,-0.596755,0.194789,0.096182,-0.223238,-0.156109,-0.224987,-0.057934,-0.038364,-0.238615,-0.014824,0.017810,0.004547,0.017933,0.018803,0.019858,0.014881,0.010593,0.004277,0.014351,0.025400,0.023418,0.010100,0.021387,0.055745,0.027400,0.394860,0.064375,0.036508,0.467108,0.008401,0.131636,3.064093,0.716122,0.951025,0.713067,0.412092,0.407821,0.273566,0.301989,0.297474,0.262745,0.305416,0.269692,0.314592,0.024571,0.005949,0.021997,0.030110,0.019142,0.020279,0.012234,0.005259,0.023819,0.032081,0.023498,0.014486,0.011709,little
0.119639,0.017765,2.961770,0.212903,0.209812,0.778817,0.017380,0.189604,-27.781330,2.421464,-0.411294,-0.668464,0.096423,0.202223,-0.194457,-0.120019,-0.140006,-0.066392,-0.020998,-0.304735,-0.127404,0.028561,0.006829,0.027854,0.012416,0.012803,0.013857,0.011626,0.009052,0.017889,0.021245,0.019621,0.007214,0.021910,0.092175,0.025789,0.388710,0.090334,0.047010,0.540551,0.014206,0.185953,2.628496,0.828830,0.651759,0.550025,0.364963,0.328613,0.251115,0.258440,0.275942,0.220046,0.241244,0.283897,0.268595,0.032052,0.008148,0.040641,0.011759,0.011937,0.021178,0.010206,0.017413,0.025816,0.019263,0.019581,0.010232,0.014795,little
0.114520,0.019983,2.958733,0.201278,0.194042,0.916698,0.011125,0.163804,-28.131353,2.041890,-0.661168,-0.355001,0.229710,0.160069,-0.247011,-0.159109,-0.193222,-0.080062,0.018237,-0.197807,-0.065284,0.018864,0.005000,0.023843,0.014830,0.021502,0.012895,0.015016,0.006400,0.015340,0.018905,0.020201,0.010231,0.016538,0.073391,0.030421,0.342264,0.070513,0.027660,0.459155,0.007005,0.119063,2.794832,0.776249,0.665634,0.536893,0.387880,0.318014,0.265506,0.240487,0.259828,0.205049,0.333359,0.265961,0.274739,0.020502,0.004977,0.031081,0.018379,0.014761,0.013396,0.014162,0.008245,0.015944,0.013394,0.013674,0.011980,0.008213,little
0.149806,0.021632,2.966634,0.232030,0.216537,1.000629,0.013267,0.245411,-27.600541,2.147187,-0.720040,-0.589521,0.128000,0.305699,-0.231094,-0.096799,-0.108477,-0.070102,0.145460,-0.242770,0.026907,0.013478,0.004258,0.015545,0.014422,0.022940,0.011765,0.014429,0.008181,0.018055,0.024297,0.019711,0.007471,0.019913,0.110233,0.031156,0.371562,0.099855,0.050428,0.583658,0.009403,0.205425,2.914456,0.804097,0.779490,0.428476,0.468375,0.344269,0.230942,0.252494,0.246902,0.358471,0.242385,0.255738,0.259300,0.013716,0.003716,0.021021,0.025910,0.022666,0.016884,0.017599,0.013934,0.027487,0.026337,0.021576,0.010719,0.011325,little
0.136093,0.017587,2.876595,0.221037,0.205771,0.934943,0.014941,0.208983,-26.593422,2.124567,-0.457656,-0.530889,0.211698,0.162128,-0.346898,-0.119270,-0.183466,-0.084523,-0.046200,-0.271452,-0.049043,0.023048,0.009955,0.018461,0.012423,0.011982,0.013823,0.013137,0.005934,0.011387,0.018499,0.025746,0.011257,0.019057,0.126706,0.024715,0.444869,0.104281,0.051644,0.633874,0.010167,0.210672,2.991628,0.997524,0.746069,0.630777,0.458290,0.419821,0.322461,0.302777,0.295168,0.243887,0.299588,0.312774,0.324312,0.023170,0.016221,0.022581,0.018786,0.011219,0.022227,0.016909,0.008277,0.014288,0.017876,0.025664,0.018806,0.011110,little
0.124981,0.025121,2.976627,0.211136,0.199196,0.885489,0.016197,0.206650,-26.372401,2.147849,-0.756419,-0.606273,0.216053,0.108682,-0.190988,-0.221210,-0.186134,-0.006644,0.038289,-0.174314,-0.114383,0.027904,0.004287,0.011739,0.006885,0.018331,0.015423,0.012407,0.012592,0.019837,0.020604,0.021225,0.010956,0.022447,0.101768,0.030457,0.345664,0.088296,0.040255,0.580072,0.010745,0.194316,3.036643,0.762760,0.940364,0.512619,0.369112,0.329061,0.278103,0.292584,0.273004,0.287515,0.290478,0.327629,0.247849,0.038094,0.005912,0.012119,0.007377,0.024737,0.023373,0.014929,0.022562,0.034495,0.020338,0.021533,0.014745,0.013982,little
0.130155,0.013979,2.991627,0.221582,0.204839,0.903915,0.019811,0.233047,-27.860402,2.232389,-0.221533,-0.656825,-0.022857,0.163539,-0.274478,-0.126766,-0.295925,-0.176588,0.039660,-0.116615,0.078085,0.030570,0.002611,0.015099,0.013024,0.019534,0.027293,0.017370,0.004306,0.014819,0.017343,0.023579,0.007250,0.024074,0.106620,0.023566,0.386150,0.099846,0.042828,0.670246,0.016694,0.223415,2.922276,0.878821,0.648769,0.534368,0.346623,0.362214,0.285675,0.312900,0.293836,0.277312,0.283614,0.341276,0.345724,0.039055,0.002975,0.017267,0.019420,0.023409,0.036203,0.022477,0.007412,0.020244,0.021304,0.027767,0.007445,0.014496,little
0.111069,0.018647,2.938862,0.193327,0.196364,0.731141,0.017870,0.163886,-26.913841,2.311506,-0.673142,-0.427298,0.208088,0.073739,-0.211382,-0.071089,-0.152709,-0.085965,-0.055576,-0.257964,-0.101072,0.022588,0.008293,0.022281,0.019655,0.012065,0.009828,0.012489,0.008647,0.014057,0.023693,0.027247,0.005977,0.022347,0.082689,0.030479,0.384351,0.077872,0.047917,0.516788,0.010121,0.159941,2.907011,0.923101,0.859174,0.576385,0.374508,0.358899,0.248362,0.229451,0.261471,0.311740,0.270670,0.294630,0.262393,0.026959,0.017430,0.025644,0.032792,0.014477,0.014851,0.014970,0.018335,0.018666,0.024737,0.029436,0.006954,0.012633,little
0.145782,0.015440,2.897122,0.230077,0.218744,0.817743,0.017190,0.226523,-27.447293,2.372546,-0.653746,-0.509264,-0.009141,0.046065,-0.152843,-0.180212,-0.132663,-0.077777,0.010459,-0.150382,-0.073566,0.016703,0.006438,0.020084,0.018225,0.014276,0.010919,0.013654,0.010072,0.016587,0.019719,0.022760,0.008169,0.019613,0.136877,0.019614,0.466801,0.133898,0.057225,0.718107,0.009329,0.298671,2.878453,0.772733,0.656376,0.534175,0.337877,0.324225,0.288451,0.278829,0.225797,0.275075,0.303823,0.337096,0.267190,0.018125,0.007254,0.022430,0.029313,0.018250,0.013799,0.014629,0.020328,0.020275,0.021646,0.027973,0.013196,0.011229,little
0.117149,0.023760,2.911091,0.202424,0.195814,0.923603,0.016594,0.190685,-26.926052,1.933187,-0.757231,-0.331640,0.173682,0.053601,-0.298302,-0.311223,-0.174795,-0.093015,0.119554,-0.184795,-0.073937,0.020059,0.004193,0.025790,0.008307,0.016171,0.011615,0.019436,0.014568,0.021619,0.015614,0.027235,0.010887,0.023346,0.058077,0.037782,0.450077,0.061280,0.038675,0.519322,0.011897,0.142819,3.112337,0.895600,0.692419,0.448400,0.352822,0.400912,0.386061,0.370783,0.310717,0.246421,0.369474,0.379716,0.291891,0.021928,0.004512,0.030273,0.008614,0.016526,0.017349,0.025619,0.025017,0.034926,0.017807,0.033775,0.018662,0.012932,little
0.122646,0.013380,2.983167,0.203655,0.200953,0.758295,0.015968,0.184958,-28.050548,2.486947,-0.310860,-0.522293,0.125100,0.139562,-0.196008,-0.110948,-0.132756,-0.174246,-0.018927,-0.150443,0.033733,0.029495,0.002363,0.016695,0.017420,0.031956,0.013540,0.012710,0.003443,0.013240,0.020702,0.026755,0.005324,0.023321,0.106065,0.015290,0.362122,0.095899,0.042422,0.556009,0.012036,0.178010,2.058813,0.711149,0.665188,0.406777,0.278086,0.269291,0.230961,0.215011,0.260931,0.311302,0.307549,0.208962,0.243510,0.042024,0.001876,0.024471,0.022293,0.032794,0.017684,0.012115,0.006630,0.016917,0.018312,0.028478,0.004961,0.015181,little
0.117298,0.015760,2.989173,0.209328,0.201605,0.822939,0.017782,0.190601,-27.149515,2.151306,-0.312117,-0.863290,0.114344,0.157874,-0.210549,-0.071536,-0.239789,-0.143306,-0.115056,-0.376472,-0.088981,0.026597,0.005806,0.029688,0.017149,0.015137,0.014324,0.021789,0.010638,0.010345,0.014407,0.020395,0.010346,0.023495,0.093318,0.018754,0.353847,0.086759,0.042338,0.557922,0.012168,0.184528,2.858692,0.798956,0.726294,0.599729,0.376271,0.393370,0.334450,0.309102,0.293841,0.267255,0.308704,0.322633,0.321025,0.038029,0.006263,0.038269,0.019608,0.019041,0.017047,0.028244,0.013454,0.013647,0.019311,0.021124,0.015034,0.014121,little
0.097867,0.011526,3.112881,0.189416,0.193941,0.809904,0.014241,0.174677,-27.952514,2.233992,-0.411618,-0.502965,0.279567,0.054722,-0.216870,-0.122310,-0.242968,-0.126347,-0.107871,-0.332325,0.000129,0.023188,0.007571,0.027691,0.016164,0.022275,0.014071,0.011864,0.003727,0.011376,0.020144,0.032625,0.008807,0.024005,0.054336,0.015985,0.235449,0.058274,0.041389,0.458835,0.009690,0.132984,3.741457,0.885734,0.796206,0.629989,0.408186,0.412015,0.246914,0.259474,0.294891,0.256661,0.259265,0.278928,0.304371,0.030170,0.012242,0.043948,0.022393,0.026430,0.021488,0.008293,0.006035,0.014099,0.018963,0.030953,0.014009,0.012232,little
0.141175,0.015983,2.897289,0.218144,0.205054,0.803733,0.017022,0.203008,-27.301671,2.430485,-0.705001,-0.693882,0.039353,-0.024312,-0.066943,-0.165845,-0.258109,-0.052934,-0.138331,-0.208094,-0.080095,0.017643,0.007551,0.020032,0.015830,0.019097,0.020305,0.013067,0.007520,0.013600,0.013572,0.020541,0.007308,0.019794,0.118203,0.023484,0.471582,0.106262,0.051324,0.633131,0.012051,0.214988,2.785047,0.863177,0.819062,0.557426,0.414025,0.335501,0.288505,0.306308,0.266443,0.300050,0.283261,0.317260,0.333733,0.021300,0.011021,0.021671,0.022619,0.024389,0.027248,0.013662,0.012655,0.020647,0.013362,0.024539,0.010209,0.012403,little
0.083933,0.017535,2.967146,0.169439,0.189110,0.591627,0.013547,0.121719,-28.283888,2.631671,-0.934568,-0.318362,0.207981,0.255476,-0.179693,-0.200022,-0.194174,-0.040226,-0.083465,-0.142222,-0.034472,0.022566,0.003582,0.017741,0.019253,0.024545,0.019938,0.021337,0.014507,0.014366,0.020558,0.026179,0.008016,0.023121,0.057786,0.029299,0.410739,0.059280,0.031003,0.338410,0.008567,0.095017,3.982182,0.761485,0.661810,0.502053,0.307711,0.354102,0.312557,0.223812,0.283349,0.279347,0.290341,0.268905,0.263544,0.032885,0.003641,0.018386,0.028287,0.023676,0.023846,0.023635,0.024916,0.020845,0.020559,0.024300,0.007582,0.011963,little
0.099734,0.013481,3.040380,0.182180,0.195099,0.700220,0.015269,0.154188,-28.297204,2.555343,-0.816705,-0.265657,0.221093,0.257451,-0.194480,-0.152264,-0.183613,-0.071423,-0.120250,-0.186932,-0.006771,0.023548,0.004185,0.020046,0.010126,0.020760,0.021453,0.020201,0.008504,0.009502,0.024342,0.035588,0.007671,0.022709,0.085903,0.022862,0.333743,0.083619,0.047683,0.518125,0.010311,0.176844,3.547332,0.779107,0.576791,0.555214,0.370786,0.277229,0.352305,0.214283,0.291517,0.235659,0.256191,0.229968,0.292296,0.026785,0.006344,0.018799,0.013458,0.019514,0.028460,0.022692,0.014531,0.010538,0.025926,0.034189,0.008430,0.011319,little
0.139925,0.007477,2.883888,0.214699,0.196103,1.146154,0.011891,0.239393,-27.911410,1.603359,-0.607496,-0.404151,0.006137,0.300973,-0.503840,-0.040529,-0.248421,-0.186400,-0.009900,-0.243900,-0.084196,0.013634,0.006179,0.025387,0.020349,0.011271,0.014236,0.014739,0.006276,0.011636,0.014529,0.017313,0.006484,0.017037,0.082890,0.008549,0.434107,0.073784,0.038050,0.534187,0.005942,0.148554,2.937872,0.831082,0.602740,0.530685,0.391719,0.398639,0.403572,0.292085,0.231036,0.311299,0.310365,0.356599,0.257227,0.018374,0.007130,0.030253,0.025746,0.012771,0.022395,0.011163,0.006822,0.012368,0.016135,0.016447,0.007504,0.009996,little
0.121318,0.022904,2.898117,0.213189,0.189084,1.072539,0.014433,0.220222,-26.667977,1.487611,-0.855616,-0.494015,0.216828,0.158588,-0.315791,-0.087293,-0.302976,-0.217394,-0.081048,-0.191679,-0.082723,0.014306,0.003085,0.018933,0.018166,0.017273,0.017862,0.012119,0.004194,0.009031,0.012293,0.021789,0.009194,0.018179,0.078766,0.025393,0.455029,0.087663,0.038556,0.540406,0.007461,0.180258,3.573427,1.000115,0.675610,0.730478,0.324329,0.402750,0.330305,0.337778,0.251306,0.285782,0.269738,0.233510,0.272512,0.015482,0.003180,0.026394,0.025171,0.016266,0.021233,0.012467,0.005512,0.014601,0.017901,0.025195,0.012106,0.010947,little
0.109342,0.016811,2.950840,0.201195,0.188895,0.929345,0.020668,0.199946,-26.976161,1.872436,-0.395799,-0.911660,0.276387,0.015630,-0.393867,-0.140530,-0.394847,-0.275984,-0.234507,-0.295286,-0.037810,0.017431,0.006064,0.026726,0.027751,0.021453,0.021146,0.014292,0.005384,0.008786,0.012556,0.016513,0.007994,0.023800,0.063653,0.021977,0.423889,0.064119,0.033203,0.573239,0.015472,0.131222,2.761445,1.038557,0.654549,0.757586,0.479548,0.374238,0.407697,0.308987,0.354571,0.328290,0.315403,0.373323,0.396572,0.027312,0.007223,0.036361,0.043585,0.028650,0.031915,0.019998,0.008446,0.009109,0.016298,0.021830,0.011749,0.014971,little
0.125106,0.017377,2.889772,0.203231,0.191084,1.020781,0.015513,0.218713,-26.644760,1.812345,-0.804838,-0.662266,0.358353,0.115448,-0.333407,-0.083274,-0.324641,-0.203687,-0.094450,-0.283725,-0.041751,0.017802,0.005994,0.023035,0.020091,0.016985,0.013915,0.015045,0.008835,0.010754,0.013676,0.019659,0.008460,0.019289,0.088254,0.023101,0.409573,0.080497,0.050000,0.583313,0.009887,0.194678,3.082583,0.904167,0.751340,0.717238,0.341876,0.407441,0.419865,0.296791,0.272298,0.319816,0.321974,0.314309,0.291425,0.021288,0.008237,0.030294,0.029381,0.020466,0.017708,0.018256,0.013634,0.011525,0.015307,0.020228,0.012762,0.010856,little
0.123446,0.014121,2.863524,0.204431,0.200360,0.915603,0.015476,0.200199,-27.413288,2.084799,-0.750820,-0.734667,0.331194,-0.055383,-0.199448,-0.162672,-0.346579,-0.103023,-0.066422,-0.207104,0.009910,0.017221,0.006573,0.017728,0.016824,0.020124,0.028309,0.017969,0.007195,0.007998,0.015280,0.021317,0.006355,0.020572,0.080164,0.017762,0.464317,0.072068,0.044720,0.536523,0.010878,0.163992,2.911150,0.824644,0.602284,0.665718,0.351226,0.265357,0.331227,0.283952,0.223105,0.268055,0.266559,0.288466,0.267608,0.019421,0.009647,0.020748,0.022619,0.025092,0.031794,0.015074,0.010678,0.007375,0.016166,0.021611,0.007351,0.012137,little
0.127321,0.011373,2.874439,0.210391,0.197953,0.955694,0.014648,0.203491,-28.202219,1.989313,-0.990200,-0.563872,0.318507,-0.094316,-0.088836,-0.168103,-0.303563,-0.089882,-0.093440,-0.228225,-0.033270,0.017814,0.005856,0.019283,0.014367,0.016317,0.016353,0.016890,0.011168,0.013196,0.011987,0.018920,0.008975,0.018069,0.091490,0.014200,0.435171,0.093558,0.047793,0.582144,0.009708,0.185936,3.007239,0.871778,0.643541,0.631348,0.368557,0.321990,0.304317,0.257913,0.261140,0.254269,0.250541,0.277942,0.316282,0.020772,0.007577,0.024120,0.018764,0.019976,0.018950,0.018782,0.015168,0.015725,0.013524,0.019335,0.015449,0.010835,little
0.117030,0.013968,2.991500,0.198518,0.201579,0.908110,0.013592,0.186049,-29.534352,2.249771,-1.163925,-0.354718,0.283287,-0.145727,-0.064716,-0.272318,-0.328859,0.001100,-0.081345,-0.150586,-0.071035,0.018997,0.006662,0.017284,0.011678,0.010964,0.019232,0.027378,0.016656,0.015057,0.012202,0.017957,0.013313,0.018377,0.077390,0.024284,0.357444,0.076202,0.047447,0.461040,0.008591,0.170545,2.691876,0.652233,0.680071,0.447049,0.348175,0.363021,0.260505,0.235832,0.235009,0.218113,0.219254,0.258059,0.269876,0.021485,0.006329,0.019669,0.015691,0.009786,0.021189,0.024648,0.023856,0.017937,0.009876,0.013404,0.020293,0.010946,little
0.125699,0.011655,2.927366,0.206259,0.204717,0.927272,0.014304,0.205488,-28.651528,2.270222,-0.816211,-0.587395,0.389194,-0.058452,-0.063372,-0.184509,-0.280523,-0.039432,-0.088225,-0.214706,-0.040188,0.023716,0.005813,0.021977,0.016226,0.014881,0.015211,0.021914,0.010655,0.012930,0.013075,0.020803,0.010703,0.018624,0.090183,0.019040,0.456439,0.084825,0.049279,0.577290,0.010364,0.191591,3.616986,0.807181,0.650218,0.725338,0.362001,0.349678,0.265490,0.280900,0.250193,0.258628,0.247988,0.272422,0.270045,0.029030,0.007217,0.022934,0.018940,0.013972,0.014969,0.021240,0.013258,0.014481,0.015473,0.020386,0.015967,0.011664,little
0.119486,0.007974,3.042926,0.197640,0.203612,1.013908,0.008905,0.184696,-29.939924,2.056637,-1.015638,-0.004106,0.454015,-0.085748,-0.178626,-0.278729,-0.232936,0.075371,-0.020822,-0.076795,-0.074444,0.021162,0.006721,0.019570,0.011158,0.010037,0.020388,0.029464,0.021862,0.014880,0.012370,0.021050,0.009024,0.017734,0.071025,0.014767,0.367577,0.059933,0.038822,0.348489,0.006217,0.145369,4.123138,0.757096,0.452493,0.570816,0.351570,0.230902,0.258487,0.254601,0.234433,0.187899,0.283924,0.327677,0.256905,0.020069,0.006602,0.014752,0.020848,0.006368,0.017922,0.023571,0.029986,0.010325,0.008509,0.016439,0.009577,0.009884,little
